"Path","Category","SourceExists","DistExists","PublishExists","Width","Height","AspectRatio","Format","DecodedFormat","FormatMatchesExtension","FileSizeBytes","HasAlpha","DecodeStatus","Sha256","PerceptualHash","ExactDuplicateGroup","NearDuplicateGroup","ReferenceCount","ShippingStatus","DistPackageStatus","PublishPackageStatus","OrphanStatus","SuspectedPlaceholderStatus","PlaceholderReason","ProvenanceStatus","Notes"
"src/Companion.App/Assets/Era/ochre-wire.png","era-textures","True","False","False","128","128","1.0000","png","png","True","1288","True","OK","64d0b71550184c82c13183edd459ddd6ffa4e3fac9a3c2e662f8b834e7af50b3","0000000000010001000000000000000000000000001000100000000000000000","","","1","EMBEDDED_RESOURCE_DECLARED","NOT_APPLICABLE","EMBEDDED_RESOURCE_BUILD_PRESENT","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Referenced by the News era-theme resource dictionaries."
"src/Companion.App/Assets/Era/thermal-grain.png","era-textures","True","False","False","128","128","1.0000","png","png","True","1296","True","OK","4a2eb80e1de043e56f1ae6bf2b4878886a620f420961dd6b055d43c867ce4ab1","0000100000000000000000000000000000000000000000000000000000000000","","","1","EMBEDDED_RESOURCE_DECLARED","NOT_APPLICABLE","EMBEDDED_RESOURCE_BUILD_PRESENT","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Referenced by the News era-theme resource dictionaries."
"data/ams2/portraits/driver.alain_asselin.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1354365","False","OK","e8dc5fc9f83879a10042cfbd67f1b26ef2e7631769ac7f9134e8a9ddf436d106","0111001001111000011011000100110001011100010111000101110001111000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.alef_delvaux.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1125963","False","OK","7ab19c44286e778b522688f97be288975fdc92edc3f7a03b9ce133f5d0fe88e7","0101100001111000011011000110110001001110011001000100111001101110","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.alex_picos.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1119600","False","OK","d1078c2da1506f7deb9efe0c5b273a0ab953909ee4c3d843ece7955b7d078533","0111000001111000010000101100001011001101010001100101100001000110","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.ayrton_senna.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1363719","False","OK","461658dedf0817e8f4118fb3e0e4e419189ed5b66daac1155349ee19484c0051","0011010001110100011000100100011000001011010010110110011001100111","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.bernie_miller.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1396625","False","OK","bf45090428e9578960eda30ce969c117fc7a10583cb5bef18f0feca304e2750a","0100111000001101000001010110011001001011011001100001001100011001","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.bruno_salgado.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1519795","False","OK","523fcbd7d4908f9eccf2ca1d3115d649f91be3303a95fa05b23557e8a2231552","0111000001101100010011100100111000000111010011000100101000000100","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.christopher_tegner.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1226066","False","OK","3deea7c772cef2ca7ffea35e9cfd99af02c6a78686c66d69b6494a931add7eab","0111000001100000010101100100101001000110011001110101101001011000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.eddie_bellini.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1204255","False","OK","535efe9a966cdf7874eb210fa82d91b1d19461628681ec4e5b6478fc9e6d13a2","0011100001110100010011100100111001000110011011100110111001000110","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.eric_sambena.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1249611","False","OK","8d6af8e8e307b079c53880f7b10a089553e944c189159b1718c7b5d031940f77","0111100001111000011000100110001001101100011001000110010000011001","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.esteban_pacheco.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1085640","False","OK","66e872e1e0de463f624d1c387b9e3afe60df986a8bb70c5f9fafd85d5630d1f6","0011000001110000010011000100011001000110011001100110011001001000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.ethan_tornio.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1213563","False","OK","c50181c0d87f5fca14c9a9c3f782252265257e9c7269c9aa706076a9c9e163d6","0111100001110000010011100100111000010110000011100100100101110010","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.felipe_elssler.jpg","portraits","True","True","True","1024","1024","1.0000","jpg","jpg","True","211337","False","OK","2060c3a4aea78e60a8b5bd39712f027efacf5d737f94aca8b36fece4d928be58","0111100001110000011111000111011001100110011100010110011001100100","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.george_turner.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1149274","False","OK","977261b65b2a7dd87932428e5cc706dd5c25711f70b4eb7e2f3f6f02c4f1c808","0100111000011111011001100110011001100110010001100100010001010001","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.gilberto_ceara.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1149689","False","OK","13ad644e54d3e55d12b55ea713f8fa70ac644ee8975914908337f6a0993ea706","0111000001111000011001000110010001001110011001000011100000011010","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.gilles_gould.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1200156","False","OK","b3669b39d3fbf11c529577feee61b8e5c983fc184edaf54db059338aeaa4e0f8","0100111001001011011001000110011001010010010001100001011000111011","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.giorgio_alberti.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1301941","False","OK","323a17437e1b990e19d788ce52a3f67ac1860d3f132eda9b8c1d39cbac26ad75","0011001001100000010000100100001001100010011100110001100101011000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.ivanazzio_germi.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1164908","False","OK","dd4daa857205ab90626700e3cc94cbeac0a925fb9706666d14cf68e48fd55b47","0101011001100000010011000100011001001010011001100110010001100011","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.jean_herbin.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1143071","False","OK","df50b8a59aa5bd6b908ac89d126b46e6323cf6f37fbc56666801a4d9b44c10ad","0111000001101000010001100100011001001010010001100101010001111010","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.jean_rampal.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1096831","False","OK","4876ad43cc0dc148f34894d3391275a8523a2b020a886bf64d807442b6d483fb","0011100101110000011001100110011001000010011001100111010001111010","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.julianno_nono.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1084938","False","OK","6f98adcc9bf1ff4fad69cf61ead22632dee669c3463f521986b790dfa77e7268","0111100001110000011011000110111001000110011001100100011100011000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.keke_alfven.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1377087","False","OK","9e8a36b5e1e72edc56c75c97a03550a2b5aaba72eb103ca0e7009e181478412c","0100011000001111000011010001111000011011010010110110111001110001","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.kevin_yepes.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1069411","False","OK","c3211848cdcc633637c681725e9820b77aaf10bda2c7f65615bf1ae5b262d32b","0101101001111000011001000110010001000110011001100100011001001011","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.luca_dufay.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1191663","False","OK","7085ca4403fddc6b3d6f912a1bddd9f12e8929348ea31dbca52469df40aa7959","0111000001110000010011000100111001000110010011100110101001000110","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.marcel_moreau.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1239717","False","OK","d0bbedc4dbb3528f09ba129161ce95f4c9189c46a401cd5eef9ed5caf35a7e6f","0011100001110000010001100100111001001010011001100101010001000010","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.michael_blume.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1130669","False","OK","f6c68072423fbe1230fe3ab2e7794d092f6ee8f932425a3fedbe819bb620d31b","0111000101111100011100100110001001001111010001110101001000011101","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.mika_larssen.jpg","portraits","True","True","True","1024","1024","1.0000","jpg","jpg","True","206879","False","OK","720c882ba726f636697dcb9c4319e58266185dfece702bd45eca9be180779f0f","0100110000000110000111100000111001001110000011110010111100011100","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.miyagi_hamano.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1210899","False","OK","8a87a2a6419497b53b9cd5c4551c2e74ff87900cbba9ab6abf386423c9c87a97","0011000001111000010000100100011001001011011000110110011001010100","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.nigel_jones.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1189006","False","OK","81eb4d8bc599a26468d40691224e2d0dadd9369ac965368dd3c98e0e7fc70160","0101100001001000011001100100011001000010010000100110011001100100","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.park_arai.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1248488","False","OK","f981215f5292f811b39244447c9b350c1cf0c3c12fe176526c73f0c21fc7bd7f","0111000001111000011001100110011001001010011000100011011100111001","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.paul_klinger.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1388381","False","OK","7c351379ead8f4b32305b213556370f93f9183c263afdd42e22f63b179502da7","0111100001111000010001100100111001001110010011000001100100011101","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.paul_white.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1187917","False","OK","f0c5f7465d3a7d8213769c19e146f02967497325072287ebd2a64aff97b4074f","0111001001110000011001100100011001001110011001100100111000101010","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.ryan_cotman.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1184969","False","OK","f2c232b19fff6d4e6f03d6a9161a9505adc2d21d75d5d5ab2e212bf48017ff51","0111000001101100010000110100101101001101010001110001001001010010","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.tristan_chardin.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1171586","False","OK","3ebbaf7071518b0deca008b3e4d2584ab04cc9b697eca9ab6f2290a78b1b579e","0011001001110000011011000110110001000110011001100110011001000100","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/driver.willian_dehehe.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1167942","False","OK","e574ebd5390d96aa5ee64b784db21d42232841f67c0402dc8db527ca97075b5e","0111001001110000010011000100111001000010010001100110011001111000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/portraits/player.azalea.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1551188","False","OK","ff49a29b20af3fa6b373da7bbff3195e64320275bd303b180a0080c47be86761","0100111000000011000110110100100001100101000100110100110000110000","","NEAR-006","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.bestowal.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1558389","False","OK","6b4d9d6393e2f4a85e8256b24907ca70363f2ec12d66309b14c57f6b1b12b37b","0100011000000111000001110100111001100101000000110100111000100000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.blanche.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1790507","False","OK","d46287759364e2e0339575b98fb87b54aefcbb82b2dd810973f42c600b879936","0100111000000111000000010100101001100100000100110000011000101000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.bullets.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1653272","False","OK","c14cfb96db6823ddd3557fe2e37b5c163a6fc1674f357f0e17c780e4109d32e7","0100011000010011010000110100101001100100000100110100010001100000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.comet.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1527235","False","OK","9749528acd37c7dbce3ddf51037133b1fa9872297fe2b02d146b11b136be6c7e","0100111000000111000010110100101001100101000100110000001001100000","","NEAR-006","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.cool.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1553257","False","OK","1c48df878d9552aecfdb9baf51943c16c7aeb51bc0ad23eef2853126417b6739","0100011000000111000100110100101001100101000100110000000000100000","","NEAR-006","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.dardan.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1550812","False","OK","82e70df4ccc47f3b73986bcc02286b8b8894e416d2a4aca473592f8018da377a","0100011000000111010100110100101001000110010001100100010000100000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.feet.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1546437","False","OK","68acb0530b4e158e50167a5f5e4e097799de85bd52d1854c230fe18f9ee387d7","0100111000000111000100110100101001100101000100110100000001100000","","NEAR-006","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.firenze.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1518872","False","OK","60cd7293be526599e8ccb87de66d18d97886db2dd8870deffa9ddb8f812dfdf7","0110010000000111000100110100100001000110010001100100110000101000","","NEAR-007","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.iris.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1618476","False","OK","30d14784a119be29650ad37294c569d242630f97c1e4cd589bcf27b750ee13ee","0100111000001111000110010100101001100100000100110000000000100000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.joke.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1544173","False","OK","8baf241972a750ba56021a2a93f320699963e165a757eda2cc831849a8fc45e5","0110010000000111000100110100100001000110010001100100110000101001","","NEAR-007","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.lares.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1474407","False","OK","dc348e51810d3314fdc1b6272946780f3d84cd6b1cd7ba0e038ca9fba3af1424","0110010000100111000100110100100001000110010001100100000000001011","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.linden.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1405685","False","OK","18ccf2a173a88c1916baae10676d47cdcde88df6b4269966bf3747bcb95db641","0110010001100110000100110100100001000110010011100100110000101001","","NEAR-007","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.losel.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1668549","False","OK","6e1f6b4dad80e26b959b347b6c25273ce6df6520a55aefbe0a24cbd9efd90b9c","0100011000001111000010110100101001100100000100110100011000111000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.madonna.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1550090","False","OK","6f9ddb4a8c96fd02fb184e78d4c6171780ce42c015981110dda62a37744b6666","0100110000000111000011010110100001000110010011100100110000101100","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.may.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1620181","False","OK","0425b235c1ec059cf812b8051297f5c0bdaf32d1e1b40b08dc0bb511d51adf87","0100011000000111000100110100100001100101000100110100010000100000","","NEAR-006","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.millions.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1573409","False","OK","973941f58d30a84a31f230f9035583858b8a59d60e3b8a17cac6243b4070014d","0100011000000111010011110100101001100110000100110100010000100000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.minarae.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","2044359","True","OK","f36df41a4aa75ef07415259b790e7076258e8cbb9812be8c933e25b1d2c37a96","0100111000000111000100110100100001100101000100110100010000100000","","NEAR-006","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.moon.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1658113","False","OK","6288fc56c19043b939e0a2cd6a82b3c95dfe4ee2b0acb67cd577f94268a4a682","0100011000000111000100110100101001100101000100110100000000100000","","NEAR-006","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.orchis.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1540885","False","OK","48dffdf1ae172eb51a029299e6cdf12cc6648b142695b3715e9198250e6c12ee","0100011000010011000110110110100001100111000100110101001000101101","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.rigel.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1635632","False","OK","f840ac178484d8b178b9ff391dec89e412690fd98759e20c70db295f42d21831","0100011000010011010100110100101001000110010100100101001000100000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.serga.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1481244","False","OK","ed61d2bcce2bab842b856465390cd8407a2d141b61ff15154795e91645354db8","0110010000100111000100110110100001000110010001100100110000101001","","NEAR-007","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.tyrant.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1858094","False","OK","b33b71ed10df5d5e31a80fd7027001ec4962136ac18af42d8ff65d1a948a33a8","0100011000001111000011110110101101100101001100110001000101110000","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/portraits/player.zeroforce.jpg","portraits","True","True","True","1254","1254","1.0000","jpg","png","False","1626540","False","OK","c9fc8009b9c2bee1c618771af2336113e482f1e4b1c6c5be2ceb1d5a48b97557","0100111000000011000100110100101001000100000100110100110000100001","","","1","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW","Dynamic player portrait convention."
"data/ams2/smgp/rounds/1.jpg","smgp-rounds","True","True","True","800","450","1.7778","jpg","jpg","True","165845","False","OK","9f76979bf93eeb6a39ca7f89a59a4e8b8d01fe09a42758492bde5be46a35da7e","0100001000001100000001110100001100001111001011000100011001000011","","","18","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/smgp/rounds/10.jpg","smgp-rounds","True","True","True","800","450","1.7778","jpg","jpg","True","161754","False","OK","61a928bed30c409a653da8e0f74112f5736fa1a2a45980810f88b26fdeada781","0101001101101011000011110100100101010001011101010010011001000010","","","18","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/smgp/rounds/11.jpg","smgp-rounds","True","True","True","800","450","1.7778","jpg","jpg","True","171790","False","OK","78521b3ad3099b00709ae72c980f0e213664cd4021ad62438e13ce331d04652d","0100000101010001000011110001110100111001011101110000111001001000","","","18","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/smgp/rounds/12.jpg","smgp-rounds","True","True","True","800","450","1.7778","jpg","jpg","True","158924","False","OK","b0f0e3b8b468cc9b870e8cb75ca6d0d97cee4ace18dd2b10ba45ebe30cbac6dc","0011011000111001010011100100111001011010000111000100101101101000","","","18","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
"data/ams2/smgp/rounds/13.jpg","smgp-rounds","True","True","True","800","450","1.7778","jpg","jpg","True","170150","False","OK","c4bae30a7d1ec89db0ea17ad8b346163cbcfc8ef1476660b814024346722a28b","0110001101111111000011110100111001101101000111000100111001101000","","","18","LOOSE_COPY_DECLARED","MATCHES_SOURCE","MATCHES_SOURCE","REFERENCED","NO_SIGNAL","","PROVENANCE_REVIEW",""
